record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.016989,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.24,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,10.48,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,83.90,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,32.35,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.103,2023.15.103,,2023.15.103,4.076927,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.064147,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.089534,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,15,35,C,27.000,3.080145,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.078267,PASS,PASS,0,FK2316MMBP2AA0045,2023-04-27 08:19:57,2023-04-27 08:26:57,STT234MM01,monolith_main_bft,10023100
