record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.017034,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.24,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,11.23,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,18.88,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,8.93,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.105,2023.15.105,,2023.15.105,4.069726,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.068458,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.094688,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,10,40,C,27.000,3.088663,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.066479,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.6,3.8,V,3.681860,0.258060,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.76,1.85,V,1.810080,0.238758,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,5.025220,0.247705,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,11.957952,0.248202,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,11.3,12.3,V,11.696384,0.247585,PASS,PASS,0,FK2316MMBP2AA0179,2023-05-04 09:05:44,2023-05-04 09:10:17,STT234MM01,monolith_main_bft,10023100
